1.186414168910892870e-03,1.385958629739637144e-08,8.656041840755876868e-11,4.726045714568391769e-12,-5.657450547934128874e-23,5.552261928674218734e-16,-7.704884625987651066e-23
1.354551275087472612e-03,6.224151110997613278e-08,4.592072221251980983e-11,1.462664142736251303e-11,2.873631262356990784e-22,-2.402869399113352532e-16,-2.472200044355653181e-22
1.254539352829754390e-03,1.838887707331156905e-08,1.152221446141107911e-11,6.261947014344162302e-12,-4.502016011629114192e-23,7.892481045557150192e-16,-2.832645844965820204e-23
1.002320289858651091e-03,3.783877062074860992e-08,1.761575617813787721e-11,3.750312082309159327e-12,-1.211254802517407450e-23,-2.180600811450217410e-16,-2.797273709178958890e-23
1.114330687969502728e-03,1.239721614555123772e-08,4.118251122368433519e-12,2.775505632188982935e-13,-2.963871491893704862e-25,-2.839512766145172919e-17,1.437517005780672613e-26
1.023493574019879691e-03,1.805279881420894127e-09,8.704675113025172274e-13,5.239356538288296281e-13,-3.778061739655017218e-26,1.790378391839886010e-17,-3.518060033133401056e-25
1.028054593812885616e-03,1.088517906120710238e-08,5.711513532111210516e-12,4.380622364976533234e-13,-6.614811685883738580e-25,-7.004390123743596372e-18,-2.063309468424879462e-25
1.129198848243812090e-03,3.224897762971578779e-10,1.267954604172375239e-11,1.833451334841657992e-12,4.118018946995772207e-24,3.126546439828420724e-17,7.822329575295778977e-24
1.315494110179494386e-03,1.669549426473261519e-09,6.580505758172270133e-11,3.861391551886760662e-12,-8.896249122243196119e-24,1.567660193135028771e-16,-6.090617232007300445e-23
1.016114561135483168e-03,7.478383256018721419e-08,2.361278989777530778e-12,4.767643766897078293e-13,2.279649918603883592e-25,2.462332670656489891e-17,4.515807057971424603e-25
1.110919486381324681e-03,1.312701165393772243e-08,5.448912087058920122e-12,2.465550154327062378e-12,6.048505372018842012e-24,-1.837242981499217635e-16,-6.714422603420082793e-24
1.281159825165605363e-03,5.756024603823203935e-09,1.245132956539334951e-11,7.393231977381766732e-12,3.360077928267366625e-23,-5.212469837520021194e-16,-6.247186439562359571e-23
1.153614365257486004e-03,3.491218345315995728e-08,2.896581613058675730e-11,4.431488403287941171e-12,-4.153729411141026386e-23,-5.384663947654976947e-16,-2.820339199776923941e-23
1.157812902930638928e-03,3.143530592850371894e-09,1.843241176766128655e-13,2.092534020153192627e-12,-1.205026742535850795e-24,-1.120154442613570192e-16,4.866151012153776619e-25
1.115251124673999469e-03,1.581836253486822494e-08,1.096527671169718772e-11,1.344944537642941411e-12,8.955105473547326135e-25,1.110481668274913299e-16,-5.086727707110529646e-24
1.073371404924112517e-03,1.794401657374349443e-08,7.888078972745565954e-12,5.592265410463419674e-12,1.241849974121926709e-23,5.083398541147110247e-16,-3.500459606072252680e-23
1.182880843808387181e-03,1.691701861938921730e-08,1.728677116410419010e-11,4.575405828736786198e-12,-3.748264264176261393e-23,-3.292012622864208150e-16,-1.583767453182262272e-23
1.238137159051045169e-03,1.049030974096602331e-08,4.551746558167268646e-12,7.729359031762894127e-12,-3.550640128039908880e-23,-3.675108049553438987e-16,-2.900307500428894006e-23
1.360584187902725683e-03,9.625856910546191512e-08,2.230619097577073609e-12,8.175952695499863683e-12,-1.549266943869510656e-23,1.920230476887691646e-15,-3.129026283296614737e-23
1.002686143772653967e-03,2.608293089230779425e-10,1.397833996251181557e-11,4.070799524134868145e-12,-2.879799325540268032e-23,2.710888333695398820e-17,-1.066014931301938512e-23
1.130939730434306432e-03,6.907932168363287601e-09,1.422265889758784892e-12,1.254406431990745149e-12,8.544159192977232579e-25,-6.873736920145499043e-17,1.441290150632957978e-24
1.118888856901409812e-03,2.221160392295033961e-08,1.286665879054107351e-12,1.896539329365713899e-13,-4.299413242635819467e-26,-2.761068530843720004e-17,-8.323827599252583526e-26
1.289856340298995829e-03,2.035032674836495610e-08,2.362772374222403772e-13,6.011788689513072685e-12,-6.231736902123530970e-24,4.952612266783254997e-16,-3.535923216885066432e-24
1.072994458370633841e-03,2.532859125983503696e-09,6.310194006531975576e-12,4.302175583445295568e-12,-1.549859914782783929e-23,2.229953759580907675e-17,-1.619444091220875803e-23
1.132379436378428599e-03,1.062085174716816157e-07,1.920761124904794086e-12,8.393056290783591146e-14,2.343037443900016265e-26,-1.850864540352453806e-17,-2.422064137518192432e-26
1.105297589601373894e-03,6.771114414888668314e-08,2.397732476505510657e-11,1.434689018051064349e-12,-7.911111317485640143e-24,-3.645874383688447370e-16,-2.867223000128858223e-24
1.066945807325464859e-03,1.760529046608400284e-08,9.369902483652778237e-13,2.065055084399850333e-12,2.404401441650033536e-24,1.417781958189721578e-16,1.571718296867382093e-24
1.085374345865804807e-03,5.702079001126497481e-09,3.932743451062767987e-12,1.573249000444031819e-12,-2.227639498607300673e-24,-1.116019777974323553e-16,-3.217390239360841069e-24
1.154196149005414038e-03,2.924968997280338769e-08,1.206978151714944849e-12,2.663268903251158870e-13,2.808129298096960177e-26,3.366365330788407941e-17,1.483642336976627696e-25
1.070950209275247722e-03,3.736192862750748203e-09,5.465378282398993029e-11,4.509807467154096876e-12,-5.594116939803499959e-23,-1.970778157108939743e-17,-4.339983258947545010e-23
1.128132970550346260e-03,1.280578282325469655e-08,4.200610064612621795e-11,2.040453671364477347e-12,-1.785479129754417229e-24,-8.444823718787810448e-17,-1.880605540842056514e-23
1.529450916279340286e-03,9.786924876183533012e-08,1.932551221712117190e-11,6.354581097883071944e-13,7.688433475219991862e-25,1.394088198203762208e-16,2.089941021617371444e-24
1.015453548315696595e-03,2.209619973876632127e-09,1.135425117176388757e-11,4.211947763415973142e-13,6.341067111735230272e-25,-2.057163684710134504e-18,-6.680732726561323319e-25
1.242906827301080291e-03,3.164602529507930841e-09,2.917890725098549901e-11,1.683909943978709713e-11,-2.341081179143043269e-22,9.414374234858298496e-16,-2.907185657154802162e-22
1.189148348871691416e-03,7.283560912378206861e-09,3.763461745971427662e-13,3.717867695468769708e-12,-4.106745924150820436e-24,4.523916426899963759e-17,-1.573279763343969173e-24
1.145245767663668774e-03,1.066255998303789809e-09,1.320351843120026775e-11,4.045427569944823287e-12,-1.997847757209689074e-23,9.279178438698709819e-17,-2.179459573278427391e-23
1.401456585295519225e-03,6.015756975492105240e-08,2.134064574956662231e-11,2.569613456461466794e-11,-5.041928064497740196e-22,5.058107600400955224e-15,-3.284432390005640085e-22
1.119994357589982822e-03,8.981875502578403673e-09,2.652557695784132850e-11,3.904296211518978807e-12,-3.856777938067732995e-23,-3.273867406381707488e-16,-9.550015447902714557e-24
1.129659618295747155e-03,2.202601726874817220e-09,8.011290230243346860e-12,7.754487015025834271e-13,-1.598842770038080510e-24,-3.186909467109981940e-17,1.085961847223399104e-24
1.393141087179288612e-03,1.244777426308117817e-08,1.127234925214019342e-11,1.371104283149192885e-11,-2.764065071482535654e-23,4.385318877347034780e-16,-1.682002681360113486e-22
1.212663828316230819e-03,6.070656414726405523e-09,1.922698639280148716e-12,2.197273278742488723e-13,1.272332263078582048e-25,-1.552687864433694217e-17,6.487350825887210907e-26
1.264957768089432048e-03,7.658295535828075598e-09,3.273567655872690586e-11,3.196016753184042430e-12,-3.205632784107257175e-23,-4.800130761094332301e-17,6.408881857103309138e-24
1.182251655437426604e-03,1.056888352543829974e-08,1.143240209295180891e-11,4.013158387058011524e-13,2.648470048689846377e-25,-2.049505354947170918e-17,-8.177862263183701364e-25
1.120041437173594639e-03,1.096331305696860127e-08,4.524802845281464654e-11,3.994356201539534767e-12,-5.362501451411023024e-23,-2.797346712128813913e-16,-2.826858712560421309e-24
1.169454214391276977e-03,6.392443670120794750e-09,8.833357905765397004e-12,8.987922718715994405e-12,-3.968630202478610365e-23,5.268100505714194491e-16,-6.956023404811154081e-23
1.335749586292515195e-03,1.974336718936858980e-09,4.062631445609127052e-11,6.880720432562036320e-12,3.982763175891972611e-23,-1.688098746963494157e-16,-1.079273333027007092e-22
1.103748549692458534e-03,3.168802845545799219e-09,8.319926466117691422e-12,2.978431189114241492e-12,-7.427525060122455725e-24,3.766195729555436768e-17,-1.283197033256370963e-23
1.075514053391065077e-03,3.019533862434088600e-10,6.042399768199236097e-12,2.186863121367591861e-12,-6.325800341488386599e-24,-2.523342462277645131e-17,-4.814355504449840017e-24
1.258269335390724318e-03,3.011672112818225495e-08,3.510701085851935725e-12,4.906669558716430120e-12,1.985721477102562858e-23,7.544621691463918967e-16,4.517782671579703364e-24
1.093483055419242024e-03,1.362510453439367833e-08,2.549222703689695688e-11,4.859499816335036245e-12,-8.717846644065861488e-24,-3.292416089652123559e-16,-5.337958876392576729e-23
1.243874981936521525e-03,4.125905622412110989e-08,1.307374707741154212e-11,1.889966538611537977e-12,-6.855626952297185592e-24,3.439357484610767352e-16,-6.423400541574960352e-24
1.150018720723038589e-03,3.913373094597306077e-09,2.002844330950964043e-11,5.170861614441544120e-12,-6.101427460892468842e-24,-1.345378266468076948e-16,-5.226715388167865159e-23
1.194643390972655733e-03,1.755439895303178917e-08,3.046794039003262806e-11,7.365649030593092445e-12,-1.004148953326906649e-22,9.723745585572296392e-16,4.573893723686446162e-23
1.334653607094085821e-03,1.628368264340162428e-08,1.519748981923950210e-11,1.878095328034644527e-12,8.345897894812050344e-24,-2.087822479523220476e-16,5.569713776439191394e-24
1.253195336075769994e-03,9.795106328211805592e-09,1.052035770277787374e-11,1.226234902164133005e-12,4.184804619555940973e-24,-8.830357991291894770e-18,-1.373014136329681373e-24
1.684078769290893668e-03,5.039921913894530656e-08,6.916759202154501408e-12,9.666918376742723139e-11,-2.173526289507032400e-21,1.846883290507715085e-14,-1.234566529833526328e-21
1.060133086008249129e-03,6.344490466035382987e-09,6.299975478329324209e-12,1.894576375646457359e-11,-1.944294400856936859e-22,-7.064673752414567143e-16,7.099107631791896985e-23
9.759028577228591635e-04,5.865366230931003711e-09,1.144037451263685985e-13,9.548155276245209824e-12,-1.448645883950562356e-25,6.797123090431767370e-16,-9.978231287031168140e-24
1.374892857409294560e-03,2.355205109763454417e-08,7.358071416058574996e-12,2.882034725999645398e-11,-4.192078407474194160e-22,-1.308711236931047970e-15,-2.015590395976411184e-23
1.351696719688526109e-03,8.217747077020703862e-08,4.717241378152236466e-12,1.875881831849608289e-11,-1.048061833381313875e-22,-2.666359502508447412e-15,-1.419670897828134605e-22
1.368456833651614203e-03,9.526968928633112558e-08,6.323107192373549549e-13,2.256977838197046993e-12,2.181812110772116258e-24,-4.993424638602978363e-16,-1.584085836609027512e-24
1.121981295966801608e-03,1.590751347973603839e-08,4.047564233924914683e-12,1.900721436365666168e-11,1.651661783425539527e-22,-2.097235570880975153e-15,-2.267185196875003063e-23
1.146385835883410864e-03,1.100168031382651305e-08,8.133573653033487929e-12,1.543811669406710418e-11,9.510663168929536815e-24,-1.589714514383123716e-15,1.727328239662842902e-22
1.232379961422410027e-03,1.354236676997761786e-09,1.608561250829941932e-13,3.760611147848681027e-11,-5.388808107318669995e-23,1.371650552461478356e-15,7.517269709640652916e-23
1.210005081048806013e-03,1.089406358803272932e-07,8.151125922786655617e-12,1.353021711822351916e-11,-1.126409847390254263e-22,1.014645260741272768e-15,8.661294999554129971e-23
1.111548982906638856e-03,2.730915753125158049e-08,5.560664577772314556e-11,1.035085699797915946e-11,-3.748907449468095369e-23,9.660470714251834497e-16,2.454831305868096818e-22
1.156217785562028370e-03,1.620466627397385359e-08,2.820651681782854790e-11,1.615190834515604189e-11,-2.040847414859263549e-22,-1.432005134377484478e-15,2.778585676356092506e-22
1.771489590072345809e-03,2.291758366648010143e-09,2.786579548817704540e-11,3.538897422571681503e-11,-8.721008379881539506e-22,1.688507373883490429e-15,-6.888135072399712509e-22
1.051883374495187883e-03,6.789352386241653712e-08,9.045613367003052698e-12,8.452403686730131452e-12,7.782173987085771133e-24,-1.647225334051936510e-15,7.349678611757067283e-23
1.113581052072903270e-03,3.611533185342817746e-08,2.915073195178258880e-11,5.286472052338364631e-12,5.079240602370511213e-23,-8.890363497486334294e-16,4.155548005416155491e-23
1.206856009986032909e-03,1.814880133844762663e-08,7.226734907135700783e-11,2.721922635323016457e-11,1.064489311939243119e-21,2.529879784204397924e-15,5.694130875133541363e-22
2.012280789666991490e-03,1.785299053609944545e-06,2.472129563200829217e-12,2.192306261634317360e-12,1.197574231703955722e-24,-7.043658387873066176e-16,4.961234424874396494e-24
1.102895566588021729e-03,2.208826744958543764e-09,4.233243073090666008e-12,6.239335323359623374e-12,3.055022324761725779e-23,2.907618150127322978e-16,9.742121173218098513e-24
1.008354542662765786e-03,1.458430751584847003e-08,2.965831637821543776e-13,2.483203525125901268e-12,7.116964377123325793e-25,-2.658348995455087624e-16,2.008686675279971545e-24
1.279713921681026670e-03,1.755808447061676084e-09,2.328778216170893421e-11,2.067967193887493410e-11,4.347537859285405004e-22,-2.381240994556857420e-16,-1.301454961955054665e-22
1.598478888482349940e-03,6.973415284594138955e-09,9.781428928925110179e-12,3.823895819692816285e-11,-7.313133920863234870e-22,2.803479385243725343e-15,-1.099841267182607850e-22
1.193165190028828548e-03,1.461953621632199628e-08,1.436986358062769499e-11,1.327287742650562625e-11,4.193229698087351035e-23,-1.507812598181426201e-15,1.784442470558495332e-22
1.090614285854583226e-03,3.026416698546846076e-09,1.721941404852529443e-11,8.206977053867770677e-13,-7.699173929427391791e-25,-3.897795427971347187e-17,-2.987593767138334423e-24
1.247046760908558736e-03,7.466549318702610780e-08,7.514970515545767600e-12,1.930084560834307693e-11,1.730239026888291500e-22,-4.714912222387761585e-15,-1.552268727056387822e-22
1.165608458648862431e-03,1.549122590296792446e-08,7.642352227120670277e-12,4.609098127156784457e-11,8.642674494992066884e-22,5.726154852052589338e-15,-3.661067508090641742e-23
1.297187371098719021e-03,3.156193827234907283e-08,3.453259083097299734e-12,2.714451087887001611e-11,-2.366672151979575059e-23,-4.394940042845793994e-15,2.617396089620370592e-22
1.240802086785200821e-03,8.439219042659408174e-08,2.111809852952978625e-12,3.825236944473201443e-12,-1.006996298822969351e-23,-1.082183343321407881e-15,-4.098683865618621650e-24
1.033436897401950267e-03,3.274814391354844522e-08,4.322542319303606178e-12,5.428496475680790371e-12,-1.255418502245324442e-23,6.242339606177804095e-16,-2.310562159936868826e-23
1.334295747155100041e-03,6.151285117144249448e-09,1.502414638272240258e-12,3.324055995299995936e-11,-1.765509588223626471e-22,2.364779623093821170e-15,1.549561997458271919e-22
1.117518422632015392e-03,9.017538467963744658e-10,4.502626747593972232e-12,1.956354527590064810e-11,1.020339308245278996e-22,1.830442441622632819e-17,1.526530326825079576e-22
9.574096793457688697e-04,1.693386694669669292e-09,9.640430599626003990e-13,7.324309849862545678e-13,2.892312732082755209e-25,-4.732699757124926969e-18,-5.432619740430290983e-25
1.049624218631985215e-03,1.274878631991114683e-07,5.685542745442290156e-13,1.217718751540997930e-11,3.118066228205222597e-23,4.314139087852624862e-15,7.375217929709590453e-24
1.027322094949129723e-03,1.149027995545827342e-08,9.337491153572099794e-12,8.744043610297590860e-12,-7.197006550831009108e-23,-5.030487609246274031e-16,3.260265706203115180e-23
1.129168674334294189e-03,3.627668458112319983e-09,2.269055345105717484e-12,9.719456442360105980e-12,-4.486406603906413992e-23,5.675361116142239415e-16,-8.402840214307810309e-24
1.082836751873459324e-03,2.014418750626083424e-08,2.800609987712316616e-11,3.041874195953446745e-11,8.859578766784296849e-22,4.316961904554445340e-15,-5.788909804859285301e-23
9.514030628928435733e-04,4.767985874130609313e-09,1.602870729782304028e-11,2.014116405892445738e-11,2.164367308395077095e-22,-1.383676561462501833e-15,2.900331401689852760e-22
1.325472713280550791e-03,5.147918012283369225e-08,5.690095840896055616e-12,4.566767841932980195e-11,6.907656095867454880e-22,-1.028152838723050731e-14,-2.545129747050765368e-22
1.040540814000374655e-03,1.452360963014181418e-08,9.813270904947746465e-13,3.117839448623489527e-12,-5.396496022121180077e-24,1.371271923706236653e-16,7.875046945982518944e-25
1.073735511873613732e-03,8.241787417819646220e-09,6.815504115104127884e-12,1.538619363238756981e-11,5.439581035219018665e-23,-1.252371269191853461e-15,1.478723359986509971e-22
8.872134417161078954e-04,3.722538656281943415e-08,2.866698290050253277e-12,8.396642099601559514e-13,-5.603464310598779861e-25,-1.111651649995722379e-16,1.176043615169319265e-24
1.074486499127878065e-03,1.361455107961345617e-08,2.547798969559619220e-11,3.204649330357748848e-11,8.325940038721500525e-22,3.513833319811566708e-15,3.811748109095776986e-22
1.266400676688406255e-03,7.465765080373206067e-09,9.566847247722084949e-12,2.953483824954273067e-11,-4.872901265332001941e-22,1.624772775886272275e-15,9.499049080000615536e-23
1.561544800577123904e-03,2.158628978124372454e-08,3.205530821088183523e-10,1.318613203236830731e-10,-2.657750002238403531e-20,-1.835182073592246865e-14,5.345751054271187799e-21
1.080877449228839077e-03,3.653720612426637416e-11,2.182059561749893803e-11,5.851909531446464064e-12,-4.810601987185973656e-23,1.168515653905534833e-17,-4.537189447298504213e-23
1.099172709272095956e-03,1.995932814145292617e-08,1.674507142102448606e-14,7.958096726321391862e-12,1.172277550452474854e-24,-1.085267899417953935e-15,-2.658049108350410269e-24
1.200550462065828623e-03,1.943125839503488153e-08,1.270459836163206890e-13,4.892598203170637556e-12,-3.855084102848873514e-24,-2.131470552872912941e-16,1.323895984009088401e-25
1.169515574406703069e-03,3.113658291066674434e-09,4.701091063805457334e-12,3.498540275747698483e-12,1.335682222124801103e-23,1.773655155669906988e-16,4.785655156162019850e-24
1.016042523664374003e-03,9.699849759101742989e-09,8.836751284892979771e-12,1.702473630734924478e-11,2.088110739352613365e-22,1.613291830004123472e-15,1.639107000504902207e-24
1.752428912965772094e-03,1.091985310507494811e-09,3.116293953963895318e-11,3.094447475305781372e-11,-7.679751330410462263e-22,9.655172897106510002e-16,-5.775895736087976583e-22
9.579936738827108918e-04,6.150054062887234396e-09,8.225656747767755629e-13,1.406259396412829860e-12,9.632342702490215103e-25,-1.076465348059592403e-16,-1.166066142313305588e-24
1.060778611435437505e-03,1.947773968086681240e-10,3.251872218484511601e-12,6.682842781684826409e-12,1.255314235391766780e-24,5.312054320480701334e-18,-3.112832472691976773e-23
9.849139912946685508e-04,1.255169530623033362e-08,5.298162485407397170e-13,4.990267185714030515e-12,5.250216351667198412e-24,-5.029512682624908497e-16,6.186781588779669146e-24
1.185986685876737768e-03,2.148872037042351358e-08,3.344546976504215213e-11,7.957282315613010547e-12,-8.062298553959289086e-23,1.132052998589209812e-16,1.017406701698370686e-22
1.069475847339008056e-03,9.471111573612615937e-08,2.266058644472381882e-12,1.438928201124828692e-12,-2.402380091854483269e-24,-2.666245525390986585e-16,-9.898925031788986948e-25
9.470447506050765421e-04,6.465282067680916383e-10,9.468368093427327954e-13,6.890417334850253443e-12,4.518477360261158530e-24,-1.688873664189213001e-16,-1.700981030641804528e-23
1.017681407368947917e-03,1.378685643500567284e-09,1.677335216705817215e-11,3.013440067876391584e-11,6.774522064016971069e-22,3.650782211572854074e-16,7.284970979313144954e-24
1.203726176156497607e-03,2.555276495193670536e-08,7.976069743436388702e-11,4.300650755320013933e-11,2.507342823398786691e-21,6.486228064610227022e-15,2.400944110582718059e-22
2.284910669243017146e-03,1.866345146438475976e-07,2.483071905160047346e-09,5.957374846686834990e-11,-2.277893157434676738e-20,2.256963512787946275e-14,2.472642302880372534e-21
1.318209275474219698e-03,9.262941800526020303e-08,4.795485414840362114e-12,1.606953673374507535e-11,7.963456125718798346e-23,-4.796638647525415152e-15,-1.164382182141970126e-22
1.027101890395386860e-03,1.139179036630894827e-08,9.489909064954970038e-12,8.713524099130210052e-12,-7.237232338921066424e-23,-4.999553437341491150e-16,3.225784318257037000e-23
1.076093476808677148e-03,1.315077248623365762e-07,1.198691275091888228e-13,4.440745241181755575e-12,3.196325572104550266e-24,-1.606904354374165429e-15,-5.298470320332576599e-25
1.215427264108387764e-03,1.630224690449532656e-08,3.210749577398882324e-12,9.420280900246201381e-12,-4.095060869605692512e-23,-1.081312503098393946e-15,-3.173552155939521573e-23
1.217448622998694181e-03,8.302285933855869157e-08,1.837543859915773940e-12,5.935846572926360025e-12,-7.135781441371666329e-24,-9.291524638252305795e-16,1.825908511060812130e-23
1.101163868584810902e-03,2.887673121582109541e-09,2.086971076418411910e-11,8.549182246150916580e-13,3.158733295767196065e-24,3.233114627042162113e-17,-1.750080348391045315e-24
1.280289828756977100e-03,3.618318188764884736e-08,1.140941255614409504e-11,1.066817802259136432e-11,1.124115972598829889e-22,-1.860816432636883522e-15,3.487578836637945279e-23
1.141083549808989120e-03,3.914286509015746080e-08,2.684465148201244663e-12,7.084582438669932960e-12,2.700498513194377074e-23,1.331044366325792999e-15,-1.500949274133450341e-23
1.017795707115306788e-03,8.875922003637512381e-10,2.455941007695685720e-11,2.531555608560907662e-11,6.191760859623897607e-22,-7.373639942941427290e-16,1.227882378574577470e-22
9.619662165466461457e-04,1.606626111666012751e-08,2.071971070926574034e-12,1.624450191661669372e-12,-7.447289942691177555e-25,-3.185940110289391317e-17,2.885691861795829499e-24
9.919874184962135417e-04,5.336134070065137984e-09,7.881241441026228211e-12,1.130406240224119737e-11,1.036632767741924927e-22,8.253245306418118497e-16,-2.525893415989862368e-23
1.210280746617104506e-03,6.408438442776948888e-08,3.349957083731238397e-11,3.411638271238320075e-11,2.896605014929239525e-22,-5.639274693475920504e-16,1.116392045326529489e-21
9.999132157658941443e-04,5.586956708595469586e-09,1.894731977925335621e-14,1.037149354522169577e-11,4.144512995623379056e-24,7.727351524112309564e-16,-1.990324460065617314e-24
1.401119360632717848e-03,5.121662212062477079e-08,2.444805007423373334e-11,1.082049008264691047e-11,-1.670350929939805053e-22,-2.326477421612643461e-15,5.542925546954594361e-23
1.101646125004587373e-03,2.927909688450878213e-09,2.933165178063518564e-11,6.900781001642766335e-12,-9.776873400661206267e-23,3.653999683555177163e-16,8.958715047166025435e-24
1.089381244204804108e-03,6.557960380910290761e-09,2.337098439488359585e-11,3.327139864691238984e-11,9.220371402117790284e-22,-1.649725212604827349e-15,-1.030707074392270479e-22
1.254042179073668137e-03,6.153244139249615144e-08,1.434217089536161721e-11,1.542532200677755877e-11,-2.136809995375325109e-22,-3.732997760342366544e-15,-8.355022432335781041e-23
1.907307636704699393e-03,2.076408133856284678e-08,1.591860135650314899e-11,6.144953630412015976e-11,3.720079412459237755e-22,-6.410769342687361131e-15,-1.885551003925314624e-21
1.460642401827978503e-03,1.990299170804019087e-08,3.649964955400926327e-12,4.929065172432866133e-12,1.769372992960529593e-23,5.612729465653253636e-16,-1.113703285816907589e-23
1.155023399531334479e-03,9.800342927622067202e-09,2.469908578178821479e-12,2.294841321875460523e-11,1.131518896505265530e-22,2.246810376176735382e-15,-1.305613790812368930e-22
1.234334218761712430e-03,5.476599307250311847e-08,3.043971906706756466e-11,2.236699382533489342e-11,-5.669541647577724632e-22,-1.072339751662823171e-15,-1.384837846325581860e-22
